Tribunal,Grau,Nome_Orgao,Ano,Mes,Processo,Codigo_da_Ultima_classe,Nome_da_Ultima_classe,Codigos_classes,Codigos_assuntos,Data_de_Referencia,Formato,Codigo_Orgao,Status,Data_de_inicio,Data_da_ultima_movimentacao,Dias_de_antiguidade,Nome_orgao,Nome_da_ultima_classe,Codigos_Classes,Codigo_orgao
TST,SUP,GABINETE DO MINISTRO ALEXANDRE LUIZ RAMOS,2024,5,1002960-32.2013.5.02.0241,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13793,13921,13732,13748,13796,13799,13863,13385,13851,13836,13725}",2024-05-10,EletrÃ´nico,78381.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,8,1000803-10.2022.5.02.0035,1008,RECURSO DE REVISTA,{1008},{864},2024-08-16,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,0020829-43.2022.5.04.0018,11882,RECURSO DE REVISTA COM AGRAVO,{11882},{13765},2024-10-28,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0000777-94.2021.5.07.0012,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13237,10655,13983}",2024-05-08,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,1001071-66.2023.5.02.0411,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13962,14018,13719,13799,14023}",2024-07-29,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,8,1000073-07.2024.5.02.0042,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13184,13620}",2024-08-12,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0000486-60.2023.5.21.0004,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{14010},2024-04-15,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,9,0100104-52.2023.5.01.0224,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13970},2024-09-19,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO DESEMBARGADOR CONVOCADO JOSÃ PEDRO DE CAMARGO RODRIGUES DE SOUZA,2024,2,0000942-54.2015.5.19.0001,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13994}",2024-02-06,EletrÃ´nico,85726.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0011112-49.2019.5.03.0144,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13765,13767,13863,14023,13707,13771,13772,13745,13970,13844,13749,13851,13791}",2024-05-10,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,PRESIDÃNCIA,2024,2,0011512-66.2021.5.15.0077,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{5632,12963,13450,8843,13851,10652,8829,14046}",2024-02-09,EletrÃ´nico,45227.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,3,0016616-80.2021.5.16.0022,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13184,14000,14001,13749,14040,13994,14010,13995,13996,13998,13999}",2024-03-13,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0000408-18.2016.5.05.0017,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13789,13682,14018}",2024-05-06,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0011013-53.2020.5.15.0001,1000,AGRAVO,"{1000,1002}","{13924,13765,13863,13769,13771,13772,13773,13998,13806,13999,14000,13233,14034,13748,13844,13237,13749,13750,13719,13048,14040,14010,14043,10684}",2024-04-12,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,1000875-35.2022.5.02.0087,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13732,14024,13769,13993,13994,13451,13996,13998,13968,14001,13683,13909,14074,14013,14014,13983,14015}",2024-10-18,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,11,0010635-02.2023.5.03.0139,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13928,13875}",2024-11-13,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2024,2,0000249-14.2023.5.17.0141,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13089},2024-02-22,EletrÃ´nico,84137.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO HUGO CARLOS SCHEUERMANN,2024,8,0010462-42.2018.5.18.0201,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{2210,2021,8823,9047,13799}",2024-08-01,EletrÃ´nico,45216.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,0100342-48.2022.5.01.0049,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13998,13719}",2024-10-03,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,1000060-69.2023.5.02.0033,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13968,14018,13875,13528,13769,13994,13772,13996,13998}",2024-06-03,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO ALEXANDRE LUIZ RAMOS,2024,2,0020987-97.2020.5.04.0332,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13875,13799,13768,8874,9258,14010,13787,14030,10655}",2024-02-19,EletrÃ´nico,78381.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA MARIA HELENA MALLMANN,2024,5,0000796-11.2022.5.12.0050,11882,RECURSO DE REVISTA COM AGRAVO,{11882},{13769},2024-05-23,EletrÃ´nico,45188.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2024,3,0011170-26.2022.5.15.0140,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13847},2024-03-14,EletrÃ´nico,45186.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,1000088-84.2024.5.02.0006,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13974},2024-10-21,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO ALEXANDRE LUIZ RAMOS,2024,2,0100542-52.2016.5.01.0021,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13881},2024-02-01,EletrÃ´nico,78381.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,3,1002098-97.2022.5.02.0612,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13922,13962,13451,13998,14023}",2024-03-01,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,0000176-81.2022.5.17.0010,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13888,8934,14040,13769,14009,9258,8843,13915,13772}",2024-10-09,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0000448-81.2022.5.05.0019,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13385,13769,13771,13835,13915,13772}",2024-05-28,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,1001140-02.2022.5.02.0713,1008,RECURSO DE REVISTA,"{1008,1002}",{13994},2024-04-29,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,0000760-46.2023.5.13.0004,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13864,13769,13994,13995,13996,13998,13999,14000,13745,13969,14001,13719,13722,13787}",2024-07-23,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,9,0000230-17.2021.5.05.0010,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13912,13789,13851}",2024-09-05,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0100983-86.2021.5.01.0076,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14000,14001,13996,13813,13814,13999}",2024-05-06,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,0000855-39.2023.5.10.0011,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13844},2024-06-06,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,0000311-29.2023.5.08.0101,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{4435},2024-06-21,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,3,0010139-41.2015.5.15.0002,11882,RECURSO DE REVISTA COM AGRAVO,"{11882,1002}","{14016,13983}",2024-03-07,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2024,5,0010385-78.2023.5.15.0027,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13858,13843,13998,13719}",2024-05-08,EletrÃ´nico,45212.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,8,0101034-46.2017.5.01.0009,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14000,13793,14018,13796,13722,13371,13772,13998,13999}",2024-08-13,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0010905-90.2023.5.03.0053,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13716,13949,13722}",2024-05-20,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO IVES GANDRA DA SILVA MARTINS FILHO,2024,8,sigiloso(407378270),1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002,11882}","{14016,13233,14043,14012,14046,10655,13135}",2024-08-02,EletrÃ´nico,45217.0,Novo,,,,,,,
TST,SUP,GABINETE DO DESEMBARGADOR CONVOCADO CARLOS EDUARDO GOMES PUGLIESE,2024,5,0012320-17.2015.5.15.0066,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13024,13769,9258,10685}",2024-05-16,EletrÃ´nico,88368.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,0000427-60.2022.5.05.0131,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14010,13875,13964,13774,13799}",2024-07-11,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2024,5,0011962-89.2021.5.15.0018,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13778,13850,13799,13863}",2024-05-08,EletrÃ´nico,45186.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0000968-61.2022.5.12.0014,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14083,13765,13911,14056,13769,13787,13372,13773,10655}",2024-05-10,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,5,0000333-02.2018.5.05.0019,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14000,13814}",2024-05-16,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0100414-23.2022.5.01.0053,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13970,14034}",2024-04-12,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0000003-06.2023.5.21.0012,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13875},2024-04-02,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,0000137-83.2023.5.05.0010,1008,RECURSO DE REVISTA,{1008},"{13481,13769,13771,13787,13772,13773,13998}",2024-06-26,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,2,0010922-87.2016.5.15.0102,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13748,13796,13844,13765,13385,13769,13772,10685,13791}",2024-02-22,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0020684-52.2023.5.04.0664,1008,RECURSO DE REVISTA,{1008},"{13184,13875,13800,13771,13787,13772,13836,13806}",2025-01-29,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,0101080-77.2022.5.01.0003,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13869,13766}",2024-06-19,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA KÃ?TIA MAGALHÃES ARRUDA,2024,9,0000954-97.2014.5.11.0010,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13233,4435,13831}",2024-09-09,EletrÃ´nico,45185.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,3,0016034-17.2020.5.16.0022,1000,AGRAVO,"{1000,1002}",{13875},2024-03-11,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0010564-47.2020.5.15.0017,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13184,13968,13976,13970,13994,13996}",2024-04-01,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2024,3,0010757-87.2020.5.15.0138,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13769,13777,13850,13796,13799,13863}",2024-03-14,EletrÃ´nico,85727.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0010631-40.2024.5.18.0000,1009,RECURSO ORDINÃ?RIO TRABALHISTA,{1009},"{9196,13164,13250}",2025-01-27,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,0011738-68.2022.5.15.0099,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14009,14010,13787,13797}",2024-07-03,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,2,0000390-52.2019.5.05.0191,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13184,14033,13605,14024,14010,13979,14015}",2024-02-23,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,6,0000978-16.2023.5.11.0009,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13787},2024-06-19,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,1,0000731-51.2015.5.17.0008,1000,AGRAVO,"{1000,1002}","{13024,9518}",2024-01-11,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO HUGO CARLOS SCHEUERMANN,2024,5,0000688-78.2019.5.05.0018,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13800,14000,13385,13769,14018,13799}",2024-05-14,EletrÃ´nico,45216.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,9,0000683-69.2022.5.05.0012,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13772,13770}",2024-09-27,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO CLÃ?UDIO MASCARENHAS BRANDÃO,2024,8,0035000-86.2009.5.02.0318,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13858,9163,10655}",2024-08-01,EletrÃ´nico,45211.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,0001137-47.2021.5.07.0006,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13745},2024-07-08,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,PRESIDÃNCIA,2024,3,0024908-49.2022.5.24.0005,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14008,14016}",2024-03-05,EletrÃ´nico,45227.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,1001519-13.2022.5.02.0431,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13769,13451,13772,13773,13390,13968,14033,13843,13909,13719,13787,13851,13471,13863,13481,13994,13995,13996,13805,13998,14000,13745,14001,13875,13814,13432,14074,14011,13692}",2024-10-01,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,2,0000690-80.2021.5.06.0008,1000,AGRAVO,"{1000,1002}","{14012,14016}",2024-02-18,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2024,3,0020511-09.2022.5.04.0811,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{14010,13875,12612,13732,13765,13799}",2024-03-21,EletrÃ´nico,45212.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0020907-07.2021.5.04.0201,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13968,14040,13994,14010,13998}",2025-01-15,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,9,0017226-06.2020.5.16.0015,1008,RECURSO DE REVISTA,{1008},{13877},2024-09-24,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2024,9,0000647-04.2020.5.06.0001,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{1666},2024-09-12,EletrÃ´nico,84129.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO BRENO MEDEIROS,2024,4,0010790-36.2022.5.03.0043,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13481,13769,13771,13765,13773,13863}",2024-04-26,EletrÃ´nico,82802.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,10,0001295-80.2023.5.20.0003,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{12416},2024-10-11,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,7,0000969-97.2022.5.09.0121,1008,RECURSO DE REVISTA,"{1008,1002}",{13858},2024-07-03,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,GABINETE DO MINISTRO HUGO CARLOS SCHEUERMANN,2024,11,0100581-65.2021.5.01.0056,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13372,9098,13671}",2024-11-11,EletrÃ´nico,45216.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,8,0100473-66.2021.5.01.0046,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13796,13765,13799,13385,13769,13772,13996,13773,13998,13843,13749,13813,13814,13883,14043}",2024-08-29,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2024,4,0020355-84.2022.5.04.0305,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13184,13858,8843,10684,10685}",2024-04-19,EletrÃ´nico,13221.0,Novo,,,,,,,
TST,SUP,PRESIDÃNCIA,2025,1,0000829-82.2023.5.09.0653,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13843,13875,13719,13432,13481,14010,13995,10655,13999}",,EletrÃ´nico,45227.0,Pendente,2025-01-30,2025-01-30,1.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0001313-84.2023.5.12.0016,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{11848,14000,13481,13875,13692}",,EletrÃ´nico,13221.0,Pendente,2024-09-13,2024-10-17,140.0,,,,
TST,SUP,GABINETE DA MINISTRA KÃ?TIA MAGALHÃES ARRUDA,2025,1,0076100-08.2007.5.02.0054,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002}","{14040,13233,14036,9149}",,EletrÃ´nico,45185.0,Pendente,2022-03-28,2024-12-17,4250.0,,,,
TST,SUP,GABINETE DA MINISTRA DORA MARIA DA COSTA,2025,1,1001317-08.2020.5.02.0463,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13993,13962,13994,13420,14001,14033,13970,13011,13843,13939,8820,8821,13719,9051}",,EletrÃ´nico,45184.0,Pendente,2022-12-07,2024-10-15,786.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,1000220-98.2022.5.02.0431,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13769,13793,14018,13772,13796,13815}",,EletrÃ´nico,45227.0,Pendente,2024-03-08,2024-08-19,329.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0020972-07.2018.5.04.0007,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13184,2466,13155,13796,13799,13769,13233,13683,2554,13690,13787,13212,13789}",,EletrÃ´nico,13221.0,Pendente,2022-11-16,2022-11-25,807.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,1000208-89.2019.5.02.0431,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13185,13875,13732,13765,13877,13769,13802,13772,10655}",,EletrÃ´nico,45227.0,Pendente,2020-10-19,2023-11-23,1565.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0020116-47.2022.5.04.0801,1000,AGRAVO,"{1008,1000}","{10312,13877}",,EletrÃ´nico,13221.0,Pendente,2023-07-17,2025-01-17,564.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,0020247-93.2019.5.04.0003,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13184,14010,12963,14043,13998,13999}",,EletrÃ´nico,45227.0,Pendente,2021-01-26,2022-10-26,1466.0,,,,
TST,SUP,GABINETE DO MINISTRO LELIO BENTES CORRÃA,2025,1,1000093-49.2023.5.02.0004,11882,RECURSO DE REVISTA COM AGRAVO,{11882},"{13784,13792,13769,13771,14043,8934}",,EletrÃ´nico,45221.0,Pendente,2023-11-17,2024-10-13,441.0,,,,
TST,SUP,GABINETE DA MINISTRA DORA MARIA DA COSTA,2025,1,0024122-23.2024.5.24.0041,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{14010},,EletrÃ´nico,45184.0,Pendente,2024-08-05,2025-01-23,179.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,0100414-85.2018.5.01.0013,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13233,13237,14043}",,EletrÃ´nico,45227.0,Pendente,2020-09-01,2021-09-30,1613.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,1001299-37.2020.5.02.0026,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13769,13793,13954,13796,13815}",,EletrÃ´nico,13221.0,Pendente,2023-11-30,2024-10-28,428.0,,,,
TST,SUP,GABINETE DO MINISTRO HUGO CARLOS SCHEUERMANN,2025,1,sigiloso(408591242),1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{13962},,EletrÃ´nico,45216.0,Pendente,2022-05-17,2022-09-20,990.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0000333-29.2023.5.17.0007,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13233,13967}",,EletrÃ´nico,13221.0,Pendente,2024-10-07,2025-01-14,116.0,,,,
TST,SUP,GABINETE DO MINISTRO AUGUSTO CÃSAR LEITE DE CARVALHO,2025,1,0000812-78.2011.5.05.0006,1000,AGRAVO,"{1008,1000,1689,1006}","{13233,13858,4435,13831}",,EletrÃ´nico,45210.0,Pendente,2013-09-02,2024-06-27,4169.0,,,,
TST,SUP,GABINETE DO MINISTRO SERGIO PINTO MARTINS,2025,1,0021672-67.2015.5.04.0013,1000,AGRAVO,"{1000,1002}","{13769,13682,13866,14046,13863}",,EletrÃ´nico,84522.0,Pendente,2019-08-19,2024-08-23,1992.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0011481-80.2016.5.15.0090,1000,AGRAVO,"{1000,1689,1002,1006}","{14040,14043}",,EletrÃ´nico,84129.0,Pendente,2020-09-18,2024-08-02,1596.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,1000111-64.2020.5.02.0040,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13939,13844,13877,13769,14010,13772,13839}",,EletrÃ´nico,45227.0,Pendente,2022-05-23,2022-06-01,984.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0010705-77.2022.5.15.0023,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{14040,13885}",,EletrÃ´nico,13221.0,Pendente,2024-11-18,2025-02-03,74.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0000262-40.2022.5.05.0025,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},"{13833,13810,13853,13799,13863}",,EletrÃ´nico,13221.0,Pendente,2024-06-27,2024-10-21,218.0,,,,
